service,from_existing,from_nonuser,from_residual,residual_ratio,total_inflow,nonuser_ratio,novelty,BlueOceanScore,estimated_sales,arpu,eps,tau,nonuser_mass,D_nonuser,residual_mass
new13,7560461.160952222,3186632.0227352274,21332.606068254772,0.001981032927630802,10768425.789755704,0.2959236646982103,0.42460322,0.013590951632834586,12922110947.706844,1200,0.3,0.1,0.1752646377390957,0.5589665770530701,0.18
new14,20321655.135513697,2916747.139837767,25535.05576885909,0.0010976239922509021,23263937.331120323,0.12537633240337245,0.360698,0.01056762019089182,27916724797.344387,1200,0.3,0.1,0.1752646377390957,0.5589665770530701,0.18
new15,7742007.108215553,3047433.7138579567,18224.542196446495,0.0016862607771606871,10807665.364269955,0.28196965867695584,0.43818122,0.013412900198392518,12969198437.123945,1200,0.3,0.1,0.1752646377390957,0.5589665770530701,0.18
new16,10038281.959425477,3482082.385208757,33980.276829051414,0.002506965683552394,13554344.621463286,0.25689787905310335,0.28775883,0.010064735371217045,16265213545.755943,1200,0.3,0.1,0.1752646377390957,0.5589665770530701,0.18
new17,8346561.282241785,3041712.5466584777,18743.211037433262,0.001643129923608463,11407017.039937695,0.26665275733427773,0.50773376,0.015512752944957678,13688420447.925234,1200,0.3,0.1,0.1752646377390957,0.5589665770530701,0.18
new18,7376954.614006572,2990040.158082675,16592.33493179302,0.00159793862764187,10383587.107021041,0.28795830643736864,0.5307901,0.01594169482689518,12460304528.42525,1200,0.3,0.1,0.1752646377390957,0.5589665770530701,0.18
new19,13931214.0012593,3147723.475249102,27510.90583451657,0.0016082184460283998,17106448.382342923,0.18400800709153312,0.3752719,0.011865260216027086,20527738058.81151,1200,0.3,0.1,0.1752646377390957,0.5589665770530701,0.18
new0,19253903.955915913,4622182.941713481,77891.55398760553,0.0032517167928882186,23953978.451616995,0.192960971015713,0.54768103,0.02542784148898856,28744774141.940395,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new1,15208340.355700783,4838102.318100807,76628.37161087005,0.003807985940015817,20123071.04541246,0.2404256441366473,0.41972306,0.02039729357324936,30184606568.118687,1500,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new2,20386631.804290857,4891026.809016135,101209.04403398774,0.003987925915390967,25378867.65734098,0.19272045053599454,0.40198883,0.01974916312239983,25378867657.34098,1000,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new3,12711329.078099316,4752839.532749208,62357.58270142301,0.003557897441443453,17526526.193549946,0.2711797808797006,0.48333538,0.023074717783207913,22784484051.61493,1300,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new4,20051119.732961733,4457954.401172604,70277.48682593305,0.002859208326960231,24579351.620960273,0.18136989412572796,0.25952023,0.011620946650670028,39326962593.53644,1600,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new5,26734081.069379654,4927077.5667266585,131079.2469405741,0.004122995286546712,31792237.88304688,0.15497737481871346,0.22945751,0.01135602511098696,38150685459.65626,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new6,20003108.419245802,4799347.414891571,92725.20115961204,0.003724624497734884,24895181.035296988,0.19278218576064743,0.4355607,0.020997401021042812,29874217242.356384,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new7,14458238.034407584,5268082.489394678,102351.90148940668,0.005161813120623034,19828672.42529167,0.26568004031753467,0.35776564,0.018931536558511687,23794406910.350002,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new8,17777781.728735514,4744583.407586194,80557.20894349633,0.003564017418321628,22602922.345265206,0.20991017599899314,0.45153052,0.021518889539932855,27123506814.31825,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new9,18591073.758358844,4873599.74814832,92536.83669937302,0.003928174658679775,23557210.34320654,0.20688356885830395,0.4041722,0.01978567968531377,28268652411.847847,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new10,18997990.77764255,5114522.185879935,113194.4063288442,0.004672491275516421,24225707.36985133,0.2111196221351584,0.31940383,0.01640891427454837,29070848843.821594,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new11,17403530.53149251,5256028.827919087,117114.85078562907,0.005141876715837477,22776674.210197225,0.2307636654681542,0.40825713,0.021553915551995234,27332009052.23667,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new12,21108504.85876563,4422251.562374479,71215.84985429839,0.0027816548311390033,25601972.270994402,0.1727308941500824,0.33141217,0.014721313292371526,30722366725.193283,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new13,14263198.609715685,5179716.193708584,94883.61087613624,0.004856412624601939,19537798.414300404,0.26511258248612934,0.42460322,0.02209143439162402,23445358097.160484,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new14,29530388.614248842,4503302.914761944,102243.85739111874,0.0029951971795636723,34135935.38640191,0.13192264585067853,0.360698,0.016315845195407398,40963122463.68229,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new15,14665629.840180665,4981901.3896726575,83385.13877565291,0.004226115869014097,19730916.36862898,0.25249214464228303,0.43818122,0.02192721890357972,23677099642.354774,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new16,17130906.152525768,5478850.609975539,135679.862969343,0.005965146556800182,22745436.62547065,0.2408769152331966,0.28775883,0.01583626560993299,27294523950.56478,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new17,15561329.4038473,4943455.1500596395,84747.50088786134,0.004116047934568076,20589532.054794803,0.2400955561740622,0.50773376,0.025211652074618025,24707438465.753765,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new18,14170576.623424374,4923840.576820352,77625.42871657926,0.004048886715874407,19172042.628961302,0.2568239948195397,0.5307901,0.026251943018145645,23006451154.753563,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new19,22555790.392383978,4902506.5328236045,111157.93650338566,0.004031923629283077,27569454.86171097,0.17782384734898432,0.3752719,0.0184798684446452,33083345834.05316,1200,0.3,0.2,0.1752646377390957,0.5589665770530701,0.18
new0,812346.0291718324,90177.76638121276,0.24058978626612904,2.665743809930552e-07,902524.0361428313,0.09991730166723385,0.54768103,0.0004960915606950156,1083028843.3713975,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new1,1065826.1407886306,111603.39395376142,0.5223519953425747,4.436373882212699e-07,1177430.0570943875,0.09478558261810609,0.41972306,0.000470516545656578,1766145085.6415813,1500,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new2,1067024.4059480098,109137.03178740965,0.4896571805630057,4.163178293387823e-07,1176161.9273926,0.09279082177855598,0.40198883,0.00044067741348112867,1176161927.3926,1000,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new3,582082.9330868891,94302.69925089453,0.22861971850569898,3.3800191828679186e-07,676385.8609575022,0.1394214525971879,0.48333538,0.0004578332923751046,879301619.2447528,1300,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new4,2253780.772865508,60753.94711123742,0.13938418806302533,6.022125244702977e-08,2314534.8593609333,0.026248879711413032,0.25952023,0.00015837272315114082,3703255774.9774933,1600,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new5,3524438.516299581,112440.29246291838,1.0747778916012176,2.9552196553573126e-07,3636879.883540391,0.030916691247295527,0.22945751,0.0002591545936517335,4364255860.248469,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new6,944917.2978453708,101558.30395352056,0.37061558664078587,3.541558491645865e-07,1046475.9724144781,0.09704790805583478,0.4355607,0.0004443229986877719,1255771166.8973737,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new7,711182.7657060386,119236.2415823234,0.5082359216401275,6.120230945189842e-07,830419.5155242834,0.14358554845263227,0.35776564,0.0004284908733224225,996503418.6291401,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new8,863912.3951471809,107356.5118151409,0.41479878065107084,4.2706875565570113e-07,971269.3217611024,0.11053217620472396,0.45153052,0.00048691164654176113,1165523186.113323,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new9,835366.9821323692,102420.42563295476,0.3547041088561362,3.782349515012974e-07,937787.7624694329,0.10921493085307045,0.4041722,0.00041580306950259456,1125345314.9633195,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new10,1459623.5098897014,110495.57523073844,0.6069617850623331,3.8657039213195687e-07,1570119.6920822249,0.07037398217979418,0.31940383,0.0003545027972864601,1884143630.4986699,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new11,670974.2477044917,139270.5991098493,0.7807437298492741,9.635889454933438e-07,810245.6275580708,0.17188688759677104,0.40825713,0.0005711206750131025,972294753.069685,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new12,2073457.0727782964,63768.40855849405,0.15237900737565271,7.129757615283948e-08,2137225.6337157977,0.02983700342748827,0.33141217,0.00021227980979930563,2564670760.458957,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new13,536902.2946475216,128478.16590701029,0.5484405550899654,8.242503883876478e-07,665381.0089950869,0.19308961958660134,0.42460322,0.0005479580090388612,798457210.7941042,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new14,4054792.4919465967,83362.59187242277,0.49449057575425953,1.1949540475137358e-07,4138155.578309595,0.020144866546191034,0.360698,0.00030202968128566963,4965786693.971514,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new15,453759.3657313774,108760.20255114356,0.3067109610282919,5.452446654117702e-07,562519.874993482,0.19334463969367088,0.43818122,0.0004786944948931018,675023849.9921784,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new16,1663600.401505228,127113.60662416366,0.9835037626812864,5.492240626099405e-07,1790714.991633154,0.07098483411267724,0.28775883,0.0003674137114583201,2148857989.959785,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new17,421003.8819406137,105270.80695219433,0.2680615258678372,5.093564159297392e-07,526274.9569543338,0.20003005189800233,0.50773376,0.0005368817715400905,631529948.3452005,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new18,347898.3707496987,101384.1357277144,0.21818418472152265,4.856278079373298e-07,449282.72466159787,0.2256577655062911,0.5307901,0.0005405395468320844,539139269.5939175,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new19,1507941.4780299151,113670.46092720232,0.6715482641928926,4.141237308111474e-07,1621612.6105053816,0.07009717375827294,0.3752719,0.00042847778986375553,1945935132.606458,1200,0.1,0.05,0.1752646377390957,0.6987082362174988,0.1
new0,3678505.8590145824,477950.05674836796,27.42156434909281,6.5972992367931436e-06,4156483.337327299,0.11498904673961698,0.54768103,0.002629328703754266,4987780004.792759,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new1,3779297.5366945295,584914.7742544246,51.15444867441065,1.1721210023178556e-05,4364263.465397628,0.1340237084428937,0.41972306,0.002465983061408621,6546395198.096442,1500,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new2,4290756.027586982,546214.6145223767,46.27854893895171,9.567580535288554e-06,4837016.920658298,0.11292385854379836,0.40198883,0.0022055249221197993,4837016920.658298,1000,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new3,2478844.4824489593,539636.9111100909,28.815107505048907,9.546135514902947e-06,3018510.208666555,0.17877591056698092,0.48333538,0.0026199010809154653,3924063271.2665215,1300,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new4,6252219.293034198,356687.28644224076,18.274407840775208,2.765110550475505e-06,6608924.85388428,0.05397054654549508,0.25952023,0.0009298085071545914,10574279766.214848,1600,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new5,9254097.270660607,521034.9843878191,77.84682025625344,7.963697909814933e-06,9775210.101868683,0.0533016660468725,0.22945751,0.0012008916616958604,11730252122.24242,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new6,4005574.7000271333,519641.30642816494,37.708240782144465,8.332845661158025e-06,4525253.7146960795,0.11483141922862651,0.4355607,0.0022734584423531007,5430304457.635296,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new7,2729496.762099636,640971.0080960353,52.25858193011229,1.5504605071005943e-05,3370520.028777601,0.19016976686784404,0.35776564,0.002303412313141378,4044624034.5331216,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new8,3676147.3379067327,550208.482573579,41.67355174007301,9.86030107175645e-06,4226397.494032052,0.13018379916950762,0.45153052,0.0024954510319080787,5071676992.838463,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new9,3559958.2106634313,534874.914643847,37.319720933987426,9.113773301252833e-06,4094870.445028213,0.13062071726671243,0.4041722,0.002171467555757644,4913844534.033855,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new10,4720108.054539141,566818.6740606837,55.896281936444716,1.0572435338331527e-05,5286982.624881761,0.10721023961628019,0.31940383,0.0018185235480163923,6344379149.858113,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new11,3022660.194215523,682636.491080052,68.35223523638912,1.8446829001748724e-05,3705365.037530811,0.18422921471050224,0.40825713,0.002799354753020828,4446438045.036973,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new12,6096112.696713069,366659.4935945465,19.367743756522135,2.9968077389705877e-06,6462791.558051373,0.056733919127835805,0.33141217,0.001220579426722927,7755349869.661648,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new13,2443102.671893167,667595.0877012074,54.48973962393406,1.7516579674771633e-05,3110752.249333998,0.21460889013071913,0.42460322,0.0028472859377962,3732902699.200798,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new14,10576779.256349415,405636.0623519795,42.374354038464524,3.858367154490312e-06,10982457.693055432,0.03693490780378571,0.360698,0.001469653568565103,13178949231.66652,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new15,2250919.240752108,591058.153552507,35.35095125213295,1.243870257483673e-05,2842012.7452558666,0.20797167589735563,0.43818122,0.002601468897910689,3410415294.3070397,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new16,4696294.834151938,647203.2686633843,82.51922024620995,1.544268274084266e-05,5343580.622035568,0.12111790098094198,0.28775883,0.0018706994579317311,6412296746.442681,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new17,2276566.656462326,567086.9386105124,31.417452682433417,1.1048147929200881e-05,2843685.012525521,0.19941974449092506,0.50773376,0.0028921469211945863,3412422015.0306253,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new18,1962779.1597009625,562364.9990912137,27.462157649516097,1.0875362855213145e-05,2525171.6209498257,0.2227036746435809,0.5307901,0.002998304612265823,3030205945.139791,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new19,5443010.108857088,548296.9942805795,57.103732689738194,9.531006748722899e-06,5991364.2068703575,0.09151454916592149,0.3752719,0.0020667909884586506,7189637048.244429,1200,0.1,0.1,0.1752646377390957,0.6987082362174988,0.1
new0,12464250.20854878,1848072.8240585432,2280.1361871391537,0.00015928741860688134,14314603.168794464,0.12910402071692098,0.54768103,0.01016673364573657,17177523802.553358,1200,0.1,0.2,0.1752646377390957,0.6987082362174988,0.1
new1,11208702.918306695,2239968.605282598,3660.477229827025,0.0002721072621166454,13452332.000819119,0.16651154648474373,0.41972306,0.009443640136727487,20178498001.22868,1500,0.1,0.2,0.1752646377390957,0.6987082362174988,0.1
new2,13442173.24578,2018221.479380401,3229.1012961326755,0.00020881918315990357,15463623.826456534,0.13051413446358218,0.40198883,0.008149246931122917,15463623826.456533,1000,0.1,0.2,0.1752646377390957,0.6987082362174988,0.1
